species,Island_Endemicity,Flight_Ability
Batis_margaritae,no,1
Batis_minima,no,1
Batis_minor,no,1
Batis_minulla,no,1
Batis_mixta,no,1
Batis_molitor,no,1
Batis_occulta,no,1
Batis_orientalis,no,1
Batis_perkeo,no,1
Batis_poensis,no,1
Batis_pririt,no,1
Batis_senegalensis,no,1
Batis_soror,no,1
Bias_musicus,no,1
Lanioturdus_torquatus,no,1
Megabyas_flammulatus,no,1
Platysteira_albifrons,no,1
Platysteira_blissetti,no,1
Platysteira_castanea,no,1
Platysteira_chalybea,no,1
Platysteira_concreta,no,1
Platysteira_cyanea,no,1
Platysteira_jamesoni,no,1
Platysteira_laticincta,no,1
Platysteira_peltata,no,1
Platysteira_tonsa,no,1
Amblyospiza_albifrons,no,1
Anaplectes_rubriceps,no,1
Brachycope_anomala,no,1
Bubalornis_albirostris,no,1
Bubalornis_niger,no,1
Dinemellia_dinemelli,no,1
Euplectes_afer,no,1
Euplectes_albonotatus,no,1
Euplectes_ardens,no,1
Euplectes_aureus,no,1
Euplectes_axillaris,no,1
Euplectes_capensis,no,1
Euplectes_diadematus,no,1
Euplectes_franciscanus,no,1
Euplectes_gierowii,no,1
Euplectes_hartlaubi,no,1
Euplectes_hordeaceus,no,1
Euplectes_jacksoni,no,1
Euplectes_macroura,no,1
Euplectes_nigroventris,no,1
Euplectes_orix,no,1
Euplectes_progne,no,1
Euplectes_psammocromius,no,1
Foudia_eminentissima,yes,1
Foudia_flavicans,yes,1
Foudia_madagascariensis,yes,1
Foudia_omissa,yes,1
Foudia_rubra,yes,1
Foudia_sechellarum,yes,1
Malimbus_ballmanni,no,1
Malimbus_cassini,no,1
Malimbus_coronatus,no,1
Malimbus_erythrogaster,no,1
Malimbus_ibadanensis,no,1
Malimbus_malimbicus,no,1
Malimbus_nitens,no,1
Malimbus_racheliae,no,1
Malimbus_rubricollis,no,1
Malimbus_scutatus,no,1
Ploceus_albinucha,no,1
Ploceus_alienus,no,1
Ploceus_angolensis,no,1
Ploceus_aurantius,no,1
Ploceus_aureonucha,no,1
Ploceus_badius,no,1
Ploceus_baglafecht,no,1
Ploceus_bannermani,no,1
Ploceus_batesi,no,1
Ploceus_benghalensis,no,1
Ploceus_bertrandi,no,1
Ploceus_bicolor,no,1
Ploceus_bojeri,no,1
Ploceus_burnieri,no,1
Ploceus_capensis,no,1
Ploceus_castaneiceps,no,1
Ploceus_castanops,no,1
Ploceus_cucullatus,yes,1
Ploceus_dichrocephalus,no,1
Ploceus_dorsomaculatus,no,1
Ploceus_flavipes,no,1
Ploceus_galbula,no,1
Ploceus_golandi,no,1
Ploceus_grandis,yes,1
Ploceus_heuglini,no,1
Ploceus_hypoxanthus,no,1
Ploceus_insignis,no,1
Ploceus_intermedius,no,1
Ploceus_jacksoni,no,1
Ploceus_katangae,no,1
Ploceus_luteolus,no,1
Ploceus_manyar,no,1
Ploceus_megarhynchus,no,1
Ploceus_melanocephalus,no,1
Ploceus_melanogaster,no,1
Ploceus_nelicourvi,yes,1
Ploceus_nicolli,no,1
Ploceus_nigerrimus,no,1
Ploceus_nigricollis,no,1
Ploceus_nigrimentus,no,1
Ploceus_ocularis,no,1
Ploceus_olivaceiceps,no,1
Ploceus_pelzelni,no,1
Ploceus_philippinus,no,1
Ploceus_preussi,no,1
Ploceus_princeps,yes,1
Ploceus_reichardi,no,1
Ploceus_rubiginosus,no,1
Ploceus_ruweti,no,1
Ploceus_sakalava,yes,1
Ploceus_sanctithomae,yes,1
Ploceus_spekei,no,1
Ploceus_spekeoides,no,1
Ploceus_subaureus,no,1
Ploceus_subpersonatus,no,1
Ploceus_superciliosus,no,1
Ploceus_taeniopterus,no,1
Ploceus_temporalis,no,1
Ploceus_tricolor,no,1
Ploceus_velatus,no,1
Ploceus_vitellinus,no,1
Ploceus_weynsi,no,1
Ploceus_xanthops,no,1
Ploceus_xanthopterus,no,1
Quelea_cardinalis,no,1
Quelea_erythrops,no,1
Quelea_quelea,no,1
Microbates_cinereiventris,no,1
Microbates_collaris,no,1
Polioptila_albiloris,no,1
Polioptila_caerulea,no,1
Polioptila_californica,no,1
Polioptila_clementsi,no,1
Polioptila_dumicola,no,1
Polioptila_guianensis,no,1
Polioptila_lactea,no,1
Polioptila_lembeyei,yes,1
Polioptila_melanura,no,1
Polioptila_nigriceps,no,1
Polioptila_plumbea,no,1
Polioptila_schistaceigula,no,1
Ramphocaenus_melanurus,no,1
Pomatostomus_halli,no,1
Pomatostomus_isidorei,no,1
Pomatostomus_ruficeps,no,1
Pomatostomus_superciliosus,no,1
Pomatostomus_temporalis,no,1
Promerops_cafer,no,1
Promerops_gurneyi,no,1
Prunella_atrogularis,no,1
Prunella_collaris,no,1
Prunella_fagani,no,1
Prunella_fulvescens,no,1
Prunella_himalayana,no,1
Prunella_immaculata,no,1
Prunella_koslowi,no,1
Prunella_modularis,no,1
Prunella_montanella,no,1
Prunella_ocularis,no,1
Prunella_rubeculoides,no,1
Prunella_rubida,no,1
Prunella_strophiata,no,1
Ailuroedus_buccoides,no,1
Ailuroedus_crassirostris,no,1
Ailuroedus_melanotis,no,1
Amblyornis_flavifrons,no,1
Amblyornis_inornata,no,1
Amblyornis_macgregoriae,no,1
Amblyornis_subalaris,no,1
Archboldia_papuensis,no,1
Chlamydera_cerviniventris,no,1
Chlamydera_guttata,no,1
Chlamydera_lauterbachi,no,1
Chlamydera_maculata,no,1
Chlamydera_nuchalis,no,1
Prionodura_newtoniana,no,1
Ptilonorhynchus_violaceus,no,1
Scenopoeetes_dentirostris,no,1
Sericulus_aureus,no,1
Sericulus_bakeri,no,1
Sericulus_chrysocephalus,no,1
Alophoixus_affinis,yes,1
Alophoixus_bres,no,1
Alophoixus_finschii,no,1
Alophoixus_flaveolus,no,1
Alophoixus_ochraceus,no,1
Alophoixus_pallidus,no,1
Alophoixus_phaeocephalus,no,1
Andropadus_ansorgei,no,1
Andropadus_curvirostris,no,1
Andropadus_gracilirostris,no,1
Andropadus_gracilis,no,1
Andropadus_importunus,no,1
Andropadus_latirostris,no,1
Andropadus_masukuensis,no,1
Andropadus_milanjensis,no,1
Andropadus_montanus,no,1
Andropadus_nigriceps,no,1
Andropadus_tephrolaemus,no,1
Andropadus_virens,no,1
Baeopogon_clamans,no,1
Baeopogon_indicator,no,1
Bleda_canicapillus,no,1
Bleda_eximius,no,1
Bleda_notatus,no,1
Bleda_syndactylus,no,1
Calyptocichla_serina,no,1
Chlorocichla_falkensteini,no,1
Chlorocichla_flavicollis,no,1
Chlorocichla_flaviventris,no,1
Chlorocichla_laetissima,no,1
Chlorocichla_prigoginei,no,1
Chlorocichla_simplex,no,1
Criniger_barbatus,no,1
Criniger_calurus,no,1
Criniger_chloronotus,no,1
Criniger_ndussumensis,no,1
Criniger_olivaceus,no,1
Hemixos_castanonotus,no,1
Hemixos_flavala,no,1
Hypsipetes_borbonicus,yes,1
Hypsipetes_crassirostris,yes,1
Hypsipetes_leucocephalus,no,1
Hypsipetes_madagascariensis,yes,1
Hypsipetes_mcclellandii,no,1
Hypsipetes_nicobariensis,yes,1
Hypsipetes_olivaceus,yes,1
Hypsipetes_parvirostris,yes,1
Hypsipetes_thompsoni,no,1
Hypsipetes_virescens,no,1
Iole_indica,no,1
Iole_olivacea,no,1
Iole_propinqua,no,1
Iole_virescens,no,1
Ixonotus_guttatus,no,1
Ixos_amaurotis,no,1
Ixos_everetti,yes,1
Ixos_malaccensis,no,1
Ixos_palawanensis,no,1
Ixos_philippinus,yes,1
Ixos_rufigularis,yes,1
Ixos_siquijorensis,yes,1
Neolestes_torquatus,no,1
Nicator_chloris,no,1
Nicator_gularis,no,1
Nicator_vireo,no,1
Phyllastrephus_albigularis,no,1
Phyllastrephus_baumanni,no,1
Phyllastrephus_cabanisi,no,1
Phyllastrephus_cerviniventris,no,1
Phyllastrephus_debilis,no,1
Phyllastrephus_fischeri,no,1
Phyllastrephus_flavostriatus,no,1
Phyllastrephus_fulviventris,no,1
Phyllastrephus_hypochloris,no,1
Phyllastrephus_icterinus,no,1
Phyllastrephus_leucolepis,no,1
Phyllastrephus_lorenzi,no,1
Phyllastrephus_poensis,no,1
Phyllastrephus_poliocephalus,no,1
Phyllastrephus_strepitans,no,1
Phyllastrephus_terrestris,no,1
Phyllastrephus_xavieri,no,1
Pycnonotus_atriceps,no,1
Pycnonotus_aurigaster,no,1
Pycnonotus_barbatus,no,1
Pycnonotus_bimaculatus,no,1
Pycnonotus_blanfordi,no,1
Pycnonotus_brunneus,no,1
Pycnonotus_cafer,no,1
Pycnonotus_capensis,no,1
Pycnonotus_cyaniventris,no,1
Pycnonotus_erythropthalmos,no,1
Pycnonotus_eutilotus,no,1
Pycnonotus_finlaysoni,no,1
Pycnonotus_flavescens,no,1
Pycnonotus_goiavier,no,1
Pycnonotus_hualon,no,1
Pycnonotus_jocosus,no,1
Pycnonotus_leucogenys,no,1
Pycnonotus_leucogrammicus,no,1
Pycnonotus_leucotis,no,1
Pycnonotus_luteolus,no,1
Pycnonotus_melanicterus,no,1
Pycnonotus_melanoleucos,no,1
Pycnonotus_nieuwenhuisii,no,1
Pycnonotus_nigricans,no,1
Pycnonotus_penicillatus,no,1
Pycnonotus_plumosus,no,1
Pycnonotus_priocephalus,no,1
Pycnonotus_simplex,no,1
Pycnonotus_sinensis,no,1
Pycnonotus_squamatus,no,1
Pycnonotus_striatus,no,1
Pycnonotus_taivanus,no,1
Pycnonotus_tympanistrigus,no,1
Pycnonotus_urostictus,yes,1
Pycnonotus_xantholaemus,no,1
Pycnonotus_xanthopygos,no,1
Pycnonotus_xanthorrhous,no,1
Pycnonotus_zeylanicus,no,1
Pyrrhurus_scandens,no,1
Setornis_criniger,no,1
Spizixos_canifrons,no,1
Spizixos_semitorques,no,1
Thescelocichla_leucopleura,no,1
Tricholestes_criniger,no,1
Regulus_calendula,no,1
Regulus_goodfellowi,no,1
Regulus_ignicapilla,no,1
Regulus_madeirensis,yes,1
Regulus_regulus,no,1
Regulus_satrapa,no,1
Anthoscopus_caroli,no,1
Anthoscopus_flavifrons,no,1
Anthoscopus_minutus,no,1
Anthoscopus_musculus,no,1
Anthoscopus_parvulus,no,1
Anthoscopus_punctifrons,no,1
Auriparus_flaviceps,no,1
Cephalopyrus_flammiceps,no,1
Pholidornis_rushiae,no,1
Remiz_consobrinus,no,1
Remiz_coronatus,no,1
Remiz_macronyx,no,1
Remiz_pendulinus,no,1
Rhabdornis_grandis,yes,1
Rhabdornis_inornatus,yes,1
Rhabdornis_mystacalis,yes,1
Acropternis_orthonyx,no,1
Eleoscytalopus_indigoticus,no,1
Eleoscytalopus_psychopompus,no,1
Eugralla_paradoxa,no,1
Liosceles_thoracicus,no,1
Melanopareia_elegans,no,1
Melanopareia_maranonica,no,1
Melanopareia_maximiliani,no,1
Melanopareia_torquata,no,1
Merulaxis_ater,no,1
Merulaxis_stresemanni,no,1
Myornis_senilis,no,1
Psilorhamphus_guttatus,no,1
Pteroptochos_castaneus,no,1
Pteroptochos_megapodius,no,1
Pteroptochos_tarnii,no,1
Rhinocrypta_lanceolata,no,1
Scelorchilus_albicollis,no,1
Scelorchilus_rubecula,no,1
Scytalopus_acutirostris,no,1
Scytalopus_affinis,no,1
Scytalopus_altirostris,no,1
Scytalopus_argentifrons,no,1
Scytalopus_atratus,no,1
Scytalopus_bolivianus,no,1
Scytalopus_canus,no,1
Scytalopus_caracae,no,1
Scytalopus_chocoensis,no,1
Scytalopus_femoralis,no,1
Scytalopus_fuscus,no,1
Scytalopus_griseicollis,no,1
Scytalopus_iraiensis,no,1
Scytalopus_latebricola,no,1
Scytalopus_latrans,no,1
Scytalopus_macropus,no,1
Scytalopus_magellanicus,no,1
Scytalopus_meridanus,no,1
Scytalopus_micropterus,no,1
Scytalopus_novacapitalis,no,1
Scytalopus_pachecoi,no,1
Scytalopus_panamensis,no,1
Scytalopus_parkeri,no,1
Scytalopus_parvirostris,no,1
Scytalopus_robbinsi,no,1
Scytalopus_rodriguezi,no,1
Scytalopus_sanctaemartae,no,1
Scytalopus_schulenbergi,no,1
Scytalopus_simonsi,no,1
Scytalopus_speluncae,no,1
Scytalopus_spillmanni,no,1
Scytalopus_stilesi,no,1
Scytalopus_superciliaris,no,1
Scytalopus_unicolor,no,1
Scytalopus_urubambae,no,1
Scytalopus_vicinior,no,1
Scytalopus_zimmeri,no,1
Teledromas_fuscus,no,1
Chelidorhynx_hypoxantha,no,1
Rhipidura_albicollis,no,1
Rhipidura_albolimbata,no,1
Rhipidura_atra,no,1
Rhipidura_aureola,no,1
Rhipidura_brachyrhyncha,no,1
Rhipidura_cockerelli,yes,1
Rhipidura_cyaniceps,yes,1
Rhipidura_dahli,yes,1
Rhipidura_dedemi,yes,1
Rhipidura_diluta,yes,1
Rhipidura_drownei,yes,1
Rhipidura_euryura,no,1
Rhipidura_fuliginosa,no,1
Rhipidura_fuscorufa,yes,1
Rhipidura_hyperythra,no,1
Rhipidura_javanica,no,1
Rhipidura_kubaryi,yes,1
Rhipidura_lepida,yes,1
Rhipidura_leucophrys,no,1
Rhipidura_leucothorax,no,1
Rhipidura_maculipectus,no,1
Rhipidura_malaitae,yes,1
Rhipidura_matthiae,yes,1
Rhipidura_nebulosa,yes,1
Rhipidura_nigrocinnamomea,yes,1
Rhipidura_opistherythra,yes,1
Rhipidura_perlata,no,1
Rhipidura_personata,yes,1
Rhipidura_phasiana,no,1
Rhipidura_phoenicura,no,1
Rhipidura_rennelliana,yes,1
Rhipidura_rufidorsa,no,1
Rhipidura_rufifrons,no,1
Rhipidura_rufiventris,no,1
Rhipidura_semirubra,yes,1
Rhipidura_superciliaris,yes,1
Rhipidura_superflua,yes,1
Rhipidura_tenebrosa,yes,1
Rhipidura_teysmanni,yes,1
Rhipidura_threnothorax,no,1
Rhipidura_verreauxi,yes,1
Sapayoa_aenigma,no,1
Sitta_azurea,no,1
Sitta_canadensis,no,1
Sitta_carolinensis,no,1
Sitta_cashmirensis,no,1
Sitta_castanea,no,1
Sitta_europaea,no,1
Sitta_formosa,no,1
Sitta_frontalis,no,1
Sitta_himalayensis,no,1
Sitta_krueperi,no,1
Sitta_ledanti,no,1
Sitta_leucopsis,no,1
Sitta_magna,no,1
Sitta_nagaensis,no,1
Sitta_neumayer,no,1
Sitta_oenochlamys,yes,1
Sitta_pusilla,no,1
Sitta_pygmaea,no,1
Sitta_solangiae,no,1
Sitta_tephronota,no,1
Sitta_victoriae,no,1
Sitta_villosa,no,1
Sitta_whiteheadi,yes,1
Sitta_yunnanensis,no,1
Tichodroma_muraria,no,1
Acridotheres_albocinctus,no,1
Acridotheres_cinereus,yes,1
Acridotheres_cristatellus,no,1
Acridotheres_fuscus,no,1
Acridotheres_ginginianus,no,1
Acridotheres_grandis,no,1
Acridotheres_tristis,no,1
Ampeliceps_coronatus,no,1
Aplonis_atrifusca,yes,1
Aplonis_brunneicapillus,yes,1
Aplonis_cantoroides,no,1
Aplonis_cinerascens,yes,1
Aplonis_crassa,yes,1
Aplonis_dichroa,yes,1
Aplonis_feadensis,yes,1
Aplonis_grandis,yes,1
Aplonis_insularis,yes,1
Aplonis_magna,yes,1
Aplonis_metallica,no,1
Aplonis_minor,no,1
Aplonis_mysolensis,no,1
Aplonis_mystacea,no,1
Aplonis_opaca,yes,1
Aplonis_panayensis,no,1
Aplonis_pelzelni,yes,1
Aplonis_santovestris,yes,1
Aplonis_striata,yes,1
Aplonis_tabuensis,yes,1
Aplonis_zelandica,yes,1
Basilornis_celebensis,yes,1
Basilornis_corythaix,yes,1
Basilornis_galeatus,yes,1
Basilornis_mirandus,yes,1
Buphagus_africanus,no,1
Buphagus_erythrorhynchus,no,1
Cinnyricinclus_femoralis,no,1
Cinnyricinclus_leucogaster,no,1
Cinnyricinclus_sharpii,no,1
Coccycolius_iris,no,1
Cosmopsarus_regius,no,1
Cosmopsarus_unicolor,no,1
Creatophora_cinerea,no,1
Enodes_erythrophris,yes,1
Gracula_ptilogenys,no,1
Gracula_religiosa,no,1
Grafisia_torquata,no,1
Lamprotornis_acuticaudus,no,1
Lamprotornis_australis,no,1
Lamprotornis_caudatus,no,1
Lamprotornis_chalcurus,no,1
Lamprotornis_chalybaeus,no,1
Lamprotornis_chloropterus,no,1
Lamprotornis_corruscus,no,1
Lamprotornis_cupreocauda,no,1
Lamprotornis_elisabeth,no,1
Lamprotornis_hildebrandti,no,1
Lamprotornis_mevesii,no,1
Lamprotornis_nitens,no,1
Lamprotornis_ornatus,yes,1
Lamprotornis_pulcher,no,1
Lamprotornis_purpureiceps,no,1
Lamprotornis_purpureus,no,1
Lamprotornis_purpuroptera,no,1
Lamprotornis_shelleyi,no,1
Lamprotornis_splendidus,no,1
Lamprotornis_superbus,no,1
Leucopsar_rothschildi,no,1
Mino_anais,no,1
Mino_dumontii,no,1
Neocichla_gutturalis,no,1
Onychognathus_albirostris,no,1
Onychognathus_blythii,no,1
Onychognathus_frater,yes,1
Onychognathus_fulgidus,no,1
Onychognathus_morio,no,1
Onychognathus_nabouroup,no,1
Onychognathus_neumanni,no,1
Onychognathus_salvadorii,no,1
Onychognathus_tenuirostris,no,1
Onychognathus_tristramii,no,1
Onychognathus_walleri,no,1
Poeoptera_kenricki,no,1
Poeoptera_lugubris,no,1
Poeoptera_stuhlmanni,no,1
Sarcops_calvus,yes,1
Saroglossa_aurata,yes,1
Saroglossa_spiloptera,no,1
Scissirostrum_dubium,yes,1
Speculipastor_bicolor,no,1
Spreo_albicapillus,no,1
Spreo_bicolor,no,1
Spreo_fischeri,no,1
Streptocitta_albertinae,yes,1
Streptocitta_albicollis,yes,1
Sturnus_albofrontatus,no,1
Sturnus_burmannicus,no,1
Sturnus_cineraceus,no,1
Sturnus_contra,no,1
Sturnus_erythropygius,yes,1
Sturnus_malabaricus,no,1
Sturnus_melanopterus,no,1
Sturnus_nigricollis,no,1
Sturnus_pagodarum,no,1
Sturnus_philippensis,no,1
Sturnus_roseus,no,1
Sturnus_sericeus,no,1
Sturnus_sinensis,no,1
Sturnus_sturninus,no,1
Sturnus_unicolor,no,1
Sturnus_vulgaris,no,1
Abroscopus_albogularis,no,1
Abroscopus_schisticeps,no,1
Abroscopus_superciliaris,no,1
Achaetops_pycnopygius,no,1
Acrocephalus_aedon,no,1
Acrocephalus_aequinoctialis,yes,1
Acrocephalus_agricola,no,1
Acrocephalus_arundinaceus,no,1
Acrocephalus_atyphus,yes,1
Acrocephalus_australis,no,1
Acrocephalus_baeticatus,no,1
Acrocephalus_bistrigiceps,no,1
Acrocephalus_brevipennis,yes,1
Acrocephalus_caffer,yes,1
Acrocephalus_concinens,no,1
Acrocephalus_dumetorum,no,1
Acrocephalus_familiaris,yes,1
Acrocephalus_gracilirostris,no,1
Acrocephalus_griseldis,no,1
Acrocephalus_kerearako,yes,1
Acrocephalus_luscinius,yes,1
Acrocephalus_melanopogon,no,1
Acrocephalus_mendanae,yes,1
Acrocephalus_newtoni,yes,1
Acrocephalus_orinus,no,1
Acrocephalus_paludicola,no,1
Acrocephalus_palustris,no,1
Acrocephalus_rehsei,yes,1
Acrocephalus_rimatarae,yes,1
Acrocephalus_rodericanus,yes,1
Acrocephalus_rufescens,no,1
Acrocephalus_schoenobaenus,no,1
Acrocephalus_scirpaceus,no,1
Acrocephalus_sechellensis,yes,1
Acrocephalus_sorghophilus,yes,1
Acrocephalus_stentoreus,no,1
Acrocephalus_syrinx,yes,1
Acrocephalus_taiti,yes,1
Acrocephalus_tangorum,no,1
Acrocephalus_vaughani,yes,1
Amaurocichla_bocagei,yes,1
Amphilais_seebohmi,yes,1
Artisornis_metopias,no,1
Artisornis_moreaui,no,1
Bathmocercus_cerviniventris,no,1
Bathmocercus_rufus,no,1
Bathmocercus_winifredae,no,1
Bernieria_apperti,yes,1
Bernieria_cinereiceps,yes,1
Bernieria_madagascariensis,yes,1
Bernieria_tenebrosa,yes,1
Bernieria_zosterops,yes,1
Bowdleria_punctata,no,1
Bradypterus_accentor,no,1
Bradypterus_alfredi,no,1
Bradypterus_alishanensis,no,1
Bradypterus_baboecala,no,1
Bradypterus_bangwaensis,no,1
Bradypterus_barratti,no,1
Bradypterus_carpalis,no,1
Bradypterus_castaneus,yes,1
Bradypterus_caudatus,yes,1
Bradypterus_cinnamomeus,no,1
Bradypterus_davidi,no,1
Bradypterus_grandis,no,1
Bradypterus_graueri,no,1
Bradypterus_lopezi,no,1
Bradypterus_luteoventris,no,1
Bradypterus_major,no,1
Bradypterus_mandelli,no,1
Bradypterus_montis,no,1
Bradypterus_palliseri,no,1
Bradypterus_seebohmi,yes,1
Bradypterus_sylvaticus,no,1
Bradypterus_tacsanowskius,no,1
Bradypterus_thoracicus,no,1
Bradypterus_timorensis,yes,1
Bradypterus_victorini,no,1
Buettikoferella_bivittata,yes,1
Cettia_acanthizoides,no,1
Cettia_annae,yes,1
Cettia_brunnescens,no,1
Cettia_brunnifrons,no,1
Cettia_canturians,no,1
Cettia_carolinae,yes,1
Cettia_cetti,no,1
Cettia_diphone,no,1
Cettia_flavolivacea,no,1
Cettia_fortipes,no,1
Cettia_haddeni,yes,1
Cettia_major,no,1
Cettia_pallidipes,no,1
Cettia_parens,yes,1
Cettia_ruficapilla,yes,1
Cettia_seebohmi,yes,1
Cettia_vulcania,no,1
Chaetornis_striata,no,1
Chloropeta_gracilirostris,no,1
Chloropeta_natalensis,no,1
Chloropeta_similis,no,1
Cincloramphus_cruralis,no,1
Cincloramphus_mathewsi,no,1
Crossleyia_xanthophrys,yes,1
Cryptosylvicola_randrianasoloi,yes,1
Dromaeocercus_brunneus,yes,1
Eremiornis_carteri,no,1
Eremomela_atricollis,no,1
Eremomela_badiceps,no,1
Eremomela_flavicrissalis,no,1
Eremomela_gregalis,no,1
Eremomela_icteropygialis,no,1
Eremomela_pusilla,no,1
Eremomela_scotops,no,1
Eremomela_turneri,no,1
Eremomela_usticollis,no,1
Graminicola_bengalensis,no,1
Graueria_vittata,no,1
Hemitesia_neumanni,no,1
Hippolais_caligata,no,1
Hippolais_icterina,no,1
Hippolais_languida,no,1
Hippolais_olivetorum,no,1
Hippolais_opaca,no,1
Hippolais_pallida,no,1
Hippolais_polyglotta,no,1
Hippolais_rama,no,1
Hylia_prasina,no,1
Hyliota_australis,no,1
Hyliota_flavigaster,no,1
Hyliota_usambara,no,1
Hyliota_violacea,no,1
Locustella_certhiola,no,1
Locustella_fasciolata,no,1
Locustella_fluviatilis,no,1
Locustella_lanceolata,no,1
Locustella_luscinioides,no,1
Locustella_naevia,no,1
Locustella_ochotensis,no,1
Locustella_pleskei,no,1
Locustella_pryeri,no,1
Macrosphenus_concolor,no,1
Macrosphenus_flavicans,no,1
Macrosphenus_kempi,no,1
Macrosphenus_kretschmeri,no,1
Macrosphenus_pulitzeri,no,1
Megalurulus_grosvenori,yes,1
Megalurulus_llaneae,yes,1
Megalurulus_mariei,yes,1
Megalurulus_rubiginosus,yes,1
Megalurulus_whitneyi,yes,1
Megalurus_albolimbatus,no,1
Megalurus_gramineus,no,1
Megalurus_palustris,no,1
Megalurus_timoriensis,no,1
Melocichla_mentalis,no,1
Nesillas_brevicaudata,yes,1
Nesillas_lantzii,yes,1
Nesillas_longicaudata,yes,1
Nesillas_mariae,yes,1
Nesillas_typica,yes,1
Orthotomus_atrogularis,no,1
Orthotomus_castaneiceps,yes,1
Orthotomus_cinereiceps,yes,1
Orthotomus_cuculatus,no,1
Orthotomus_derbianus,no,1
Orthotomus_frontalis,yes,1
Orthotomus_heterolaemus,yes,1
Orthotomus_nigriceps,yes,1
Orthotomus_ruficeps,no,1
Orthotomus_samarensis,yes,1
Orthotomus_sepium,no,1
Orthotomus_sericeus,no,1
Orthotomus_sutorius,no,1
Oxylabes_madagascariensis,yes,1
Phylloscopus_affinis,no,1
Phylloscopus_amoenus,yes,1
Phylloscopus_armandii,no,1
Phylloscopus_bonelli,no,1
Phylloscopus_borealis,no,1
Phylloscopus_borealoides,no,1
Phylloscopus_budongoensis,no,1
Phylloscopus_canariensis,yes,1
Phylloscopus_cantator,no,1
Phylloscopus_cebuensis,yes,1
Phylloscopus_chloronotus,no,1
Phylloscopus_claudiae,no,1
Phylloscopus_collybita,no,1
Phylloscopus_coronatus,no,1
Phylloscopus_davisoni,no,1
Phylloscopus_emeiensis,no,1
Phylloscopus_forresti,no,1
Phylloscopus_fuligiventer,no,1
Phylloscopus_fuscatus,no,1
Phylloscopus_goodsoni,no,1
Phylloscopus_griseolus,no,1
Phylloscopus_hainanus,no,1
Phylloscopus_herberti,no,1
Phylloscopus_humei,no,1
Phylloscopus_ibericus,no,1
Phylloscopus_ijimae,no,1
Phylloscopus_inornatus,no,1
Phylloscopus_kansuensis,no,1
Phylloscopus_laetus,no,1
Phylloscopus_laurae,no,1
Phylloscopus_maculipennis,no,1
Phylloscopus_magnirostris,no,1
Phylloscopus_makirensis,yes,1
Phylloscopus_neglectus,no,1
Phylloscopus_nitidus,no,1
Phylloscopus_occipitalis,no,1
Phylloscopus_ogilviegranti,no,1
Phylloscopus_olivaceus,yes,1
Phylloscopus_orientalis,no,1
Phylloscopus_poliocephalus,no,1
Phylloscopus_presbytes,yes,1
Phylloscopus_proregulus,no,1
Phylloscopus_pulcher,no,1
Phylloscopus_reguloides,no,1
Phylloscopus_ricketti,no,1
Phylloscopus_ruficapilla,no,1
Phylloscopus_sarasinorum,yes,1
Phylloscopus_schwarzi,no,1
Phylloscopus_sibilatrix,no,1
Phylloscopus_sindianus,no,1
Phylloscopus_subaffinis,no,1
Phylloscopus_subviridis,no,1
Phylloscopus_tenellipes,no,1
Phylloscopus_trivirgatus,no,1
Phylloscopus_trochiloides,no,1
Phylloscopus_trochilus,no,1
Phylloscopus_tytleri,no,1
Phylloscopus_umbrovirens,no,1
Phylloscopus_xanthoschistos,no,1
Phylloscopus_yunnanensis,no,1
Poliolais_lopezi,no,1
Randia_pseudozosterops,yes,1
Schoenicola_brevirostris,no,1
Schoenicola_platyurus,no,1
Seicercus_affinis,no,1
Seicercus_burkii,no,1
Seicercus_castaniceps,no,1
Seicercus_grammiceps,no,1
Seicercus_montis,no,1
Seicercus_omeiensis,no,1
Seicercus_poliogenys,no,1
Seicercus_soror,no,1
Seicercus_tephrocephalus,no,1
Seicercus_valentini,no,1
Seicercus_whistleri,no,1
Sphenoeacus_afer,no,1
Sylvia_althaea,no,1
Sylvia_atricapilla,no,1
